fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
municipal,disjuntor,2022,Vitória,53.31,unidade,unitario,"Mini-Disjuntor bipolar 25 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2), Ref. Siemens, GE, Schneider ou equivalente"
municipal,achocolatado,2022,Marataízes,18.5,kg,heuristica,"ACHOCOLATADO EM PO DIET ACHOCOLATADO EM PÓ DIET. CACAU EM PÓ SOLÚVEL (LECITINADO), EXTRATO DE MALTE E/OU MALTODEXTRINA, "
municipal,abacaxi,2022,São Mateus,6.59,unidade,unitario,"ABACAXI O produto deverá apresentar odor agradável, consistência firme, não deverá apresentar perfurações, machucados, c"
municipal,macarrao,2022,Nova Venécia,6.38,kg,descricao,"MACARRAO TIPO ESPAGUETE N 08 Pacote com 1 kg. (O produto deverá apresentar registro no órgão competente, não deverá apre"
municipal,suco,2022,Serra,10.0,litro,descricao,"SUCO INTEGRAL, ADOÇADO, SABOR LARANJA, 01 LITRO, EMBALAGEM LONGA VIDA"
municipal,polpa_fruta,2022,Cariacica,6.96,kg,descricao,"POLPA DE FRUTA INTEGRAL DE ABACAXI, 100% NATURAL, SEM ADITIVOS QUÍMICOS, INTEGRAL, COMPOSIÇÃO 100% DE POLPA, PASTEURIZAD"
municipal,cadeira,2022,Cachoeiro de Itapemirim,1798.78,unidade,unitario,"CONJUNTO PROFESSOR COM CADEIRA GIRATÓRIA Mesa com tampo injetado em termoplástico à base de ABS Natural, com pigmentação"
municipal,monitor,2022,Serra,481.0,unidade,unitario,MONITOR LED 19.5 WIDESCREEN: CONEXÃO: VGA E HDMI
municipal,abobora,2022,Guarapari,5.16,kg,unidade_declarada,"ABÓBORA JACARÉ in natura, de primeira qualidade, características físicas: tamanho, coloração uniforme, e intacto; condiç"
municipal,cola_branca,2022,Guarapari,9.75,unidade,unitario,"COLA BRANCA LAVÁVEL 90G, COM BICO DOSADOR - PACOTE COM 06 UNIDADES."
municipal,suco,2022,Linhares,6.742,litro,descricao,"SUCO DE LARANJA INTEGRAL DE 5 LITROS Sem adição de açúcares, água, corantes artificiais, edulcorantes artificiais e/ou n"
municipal,cola_branca,2022,Guarapari,10.0,unidade,unitario,COLA BRANCA LAVÁVEL 90G - PACOTE COM 06 UNIDADES
municipal,areia,2022,Marataízes,69.44,m3,unitario,"REBOCO Reboco de argamassa de cimento, cal hidratada CH1 e areia média ou grossa lavada no traço 1:0.5:6, com impermeabi"
municipal,tinta_latex,2022,Vitória,19.77,litro,heuristica,"Pintura com tinta látex PVA, marcas de referência Suvinil, Coral ou Metalatex, inclusive selador em paredes e forros, a "
municipal,tubo_pvc,2022,Santa Maria de Jetibá,82.8,metro,unitario,"TUBO PVC, SERIE R, AGUA PLUVIAL, DN 100 MM - SINAPI - 89578 FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE AGUAS PLUVI"
municipal,desinfetante,2022,Guarapari,33.5,litro,descricao,"DESINFETANTE 1 L - Princípio ativo: hipoclorito de sódio 2,86% p/p (*) como cloro ativo.  CAIXAS COM 12 UNID"
municipal,torneira,2022,Santa Maria de Jetibá,39.58,unidade,unitario,TORNEIRA CROMADA 1/2 OU 3/4 PARA TANQUE - SINPAI - 86914 PADRAO MEDIO - FORNECIMENTO E INSTALACAO. AF_01/2020
municipal,torneira,2022,Vila Velha,60.0,unidade,unitario,"TORNEIRA DE PAREDE PARA COZINHA, COM VOLTA ¼ CROMADA, BICA ALTA"
municipal,canjica,2022,Marataízes,2.98,kg,heuristica,"CANJICA BRANCA CANJICA BRANCA. PRODUTO DE PRIMEIRA QUALIDADE, TIPO 1, PRODUZIDO DE MILHO SECO PROCESSADO EM GRÃOS CRUS, "
municipal,batata,2022,Guarapari,5.5,kg,unidade_declarada,"BATATA INGLESA LAVADA, TAMANHO MÉDIO, UNIFORMES, INTEIRAS SEM FERIMENTO OU DEFEITOS, FIRMES E COM BRILHO, SEM CORPOS EST"
municipal,biscoito,2022,Colatina,11.375,kg,descricao,"BISCOITO DOCE TIPO MAIZENA PACOTE COM 400G BISCOITO DOCE TIPO MAIZENA, EMBALAGEM PACOTE COM 400G."
municipal,pneu,2022,São Mateus,1720.02,unidade,unitario,"Pneu 9,00 x 20 para Eixo Direcionais e Livre Pneu com Câmera para eixo Direcionais e Livre de uso misto (asfalto/terra) "
municipal,areia,2022,São Mateus,52.47,m3,unitario,"REBOCO TIPO PAULISTA COM ARGAMASSA DE CIMENTO, CAL HIDRATADO E AREIA FINA LAVADA"
municipal,feijao,2022,Aracruz,6.48,kg,unidade_declarada,"FEIJÃO PRETO, KG, TIPO 1, ACONDICIONADO EM EMBALAGEM PLÁSTICA ORIGINAL"
municipal,sabao_barra,2022,Aracruz,7.25,kg,descricao,"SABAO EM BARRA, FRAGRANCIA NEUTRA, TABLETE 200G, REGISTRO ANVISA / M S"
municipal,anlodipino,2022,Aracruz,0.031,unidade,unitario,"ANLODIPINO, BESILATO - COMPRIMIDO 5MG"
municipal,tinta_latex,2022,Marataízes,23.0,litro,heuristica,"PINTURA PINTURA DE PISO COM TINTA ACRÍLICA, APLICAÇÃO MANUAL, 2 DEMÃOS, INCLUSO FUNDO PREPARADOR. AF_05/2021"
municipal,acucar,2022,Marataízes,3.244,kg,descricao,"ACUCAR CRISTAL 5 KG AÇÚCAR TIPO CRISTAL. PRODUTO DE COLORAÇÃO BRANCA, TEXTURA EM GRÂNULOS FINOS, SAFRA 2015. ISENTO DE I"
municipal,requeijao,2022,Santa Maria de Jetibá,38.6,kg,descricao,"REQUEIJAO CREMOSO TRADICIONAL, EMBALAGEM DEVERA CONTER EXTERNAMENTE OS DADOS DE IDENTIFICACAO, PROCEDENCIA, INFORMACOES "
municipal,alcool,2022,Aracruz,13.96,litro,descricao,ALCOOL EM GEL 500G
municipal,tinta_latex,2022,Serra,25.35,litro,heuristica,"Pintura com tinta acrílica, marcas de referência Suvinil, Coral ou Metalatex, inclusive selador acrílico, sobre concreto"
municipal,inhame,2022,São Mateus,7.7,kg,unidade_declarada,INHAME CP CAMPESINA-REGIÃO 3
municipal,tubo_pvc,2022,Vitória,80.0,metro,unitario,"Assentamento de tubo PVC DN 150mm, em vala com envelopamento de concreto"
municipal,levotiroxina,2022,Santa Maria de Jetibá,0.24,unidade,unitario,LEVOTIROXINA SODICA 75MCG
municipal,cabo_eletrico,2022,Linhares,2.1,metro,unitario,"CABO FLEXIVEL - 2,5MM VERMELHO (1UN = 1 METRO) Cabo flexível para instalações elétricas; Material condutor: cobre (fios)"
municipal,cabo_eletrico,2022,Vila Velha,12.53,metro,unitario,"Fio ou cabo de cobre termoplástico, com isolamento para 750V, seção de 6.0 mm2"
municipal,agua_mineral,2022,Serra,0.389,litro,descricao,"ÁGUA MINERAL, SEM GÁS, ACONDICIONADA EM GARRAFÕES DE POLIPROPILENO DE 20 LITROS, COM LACRE DE SEGURANÇA, RÓTULO COM O NO"
municipal,disjuntor,2022,Linhares,212.89,unidade,unitario,"INSTALACOES   ELETRICAS   DISJUNTOR Mini-Disjuntor tripolar 90 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2), Ref. Sieme"
municipal,farinha_mandioca,2022,Marataízes,3.5,kg,heuristica,"FARINHA DE MANDIOCA TIPO 01 FARINHA DE MANDIOCA. PRODUTO DE PRIMEIRA QUALIDADE, TORRADA, TIPO 1, TEXTURA SECA, FINA, CLA"
municipal,farinha_mandioca,2022,Aracruz,4.21,kg,descricao,"FARINHA DE MANDIOCA BRANCA FINA, 1 PCT DE 1KG"
municipal,carne_suina,2022,Cariacica,17.26,kg,descricao,"CARNE SUÍNA, TIPO PERNIL, MAGRA E SEM GORDURA APARENTE, SEM OSSO, SADIO, CONGELADO EMBALAGEM DE 1 KGCarne Suína, tipo pe"
municipal,ventilador,2022,Marataízes,165.0,unidade,unitario,VENTILADOR VENTILADOR DE PAREDE 50 CM  motor 200w: motor potente de alta velocidade. Hélices em plástico de engenharia;
municipal,abacaxi,2022,Santa Maria de Jetibá,5.72,unidade,unitario,ABACAXI COMUM EXTRA  IN NATURA COM GRAU DE MATURACAO ADEQUADO PARA O CONSUMO SEM APRESENTAR AVARIAS; DE CASCA PROCEDENTE
municipal,farinha_mandioca,2022,Marataízes,3.5,kg,heuristica,"FARINHA DE MANDIOCA TIPO 01 FARINHA DE MANDIOCA. PRODUTO DE PRIMEIRA QUALIDADE, TORRADA, TIPO 1, TEXTURA SECA, FINA, CLA"
municipal,ar_condicionado,2022,Serra,2936.94,unidade,unitario,Fornecimento e Instalação de Unidade Evaporadora e Condensadora de Ar Condicionado tipo Split Inverter Hi-Wall (Parede) 
municipal,ar_condicionado,2022,Linhares,11000.0,unidade,unitario,"PECAS PARA MANUTENCAO/INSTALACAO AR CONDICIONADO  JANELA PRE-ESCOLA Pecas para reposição, fornecimento/troca/instalação "
municipal,torneira,2022,Linhares,218.9655,unidade,unitario,"HIDROSSANITARIO TORNEIRA PRESSAO CROMADA PIA DER-ES 170315 Torneira pressão cromada diam. 1/2 para pia, marcas de referê"
municipal,cabo_eletrico,2022,Serra,33.61,metro,unitario,"CABO DE COBRE TERMOPLÁSTICO, COM ISOLAMENTO PARA 1000V, SEÇÃO DE 16 MM2"
municipal,envelope,2022,Serra,1.69,unidade,unitario,"FIO CIRURGICO (NYLON) 3-0 COM AGULHA 2CM 3/8 CIRCUL CORTANTEFIO CIRURGICO MONOFILAMENTO DE NYLON PRETO, ESTÉRIL, NÃO ABS"
municipal,tinta_latex,2022,Guarapari,16.3889,litro,descricao,"Tinta acrílica à base de água, adequada para aplicação em superfícies de asfalto, blocos de concreto, paralelepípedos de"
municipal,cabo_eletrico,2022,São Mateus,13.88,metro,unitario,FIO OU CABO DE COBRE TERMOPLASTICO 6.0MM2 COM ISOLAMENTO PARA 750V
municipal,vassoura,2022,Santa Maria de Jetibá,10.5,unidade,unitario,VASSOURA DE PIACAVA REFORCADA COM CABO TAMANHO N° 04; CEPA EM MADEIRA; CERDAS EM PIACAVA
municipal,cabo_eletrico,2022,São Mateus,17.96,metro,unitario,"CABO DE COBRE FLEXIVEL ISOLADO --10 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_"
municipal,polpa_fruta,2022,São Mateus,11.98,kg,descricao,"POLPA DE FRUTA SABOR ACEROLA Polpa de fruta sabor acerola - Embalagem com 1kg. Selecionada isenta de contaminação, deve "
municipal,tinta_latex,2022,Vitória,21.69,litro,heuristica,"Pintura com tinta acrílica, marcas de referência Suvinil, Coral ou Metalatex, inclusive selador acrílico, em paredes e f"
municipal,suco,2022,Aracruz,15.1,litro,descricao,"SUCO EM CAIXINHA SABORES, UVA, PÊSSEGO, GOIABA E LARANJA NO MÍNIMO 200 ML."
municipal,areia,2022,São Mateus,290.69,m3,unitario,"CONCRETO MAGRO PARA LASTRO, TRAÇO 1:4,5:4,5 (CIMENTO/ AREIA MÉDIA/ BRITA 1)  - PREPARO MECÂNICO COM BETONEIRA 600 L."
municipal,sabonete,2022,Aracruz,1.15,unidade,unitario,"SABONETE, 90 G, SOLIDO EM BARRA, DADOS DO FABRICANTE, DATA DE FABRICAÇÃO, PRAZO DE VALIDADE NA EMBALAGEM E REGISTRO NO M"
municipal,papel_a4,2022,Barra de São Francisco,19.9,resma,unitario,"PAPEL SULFITE A4 BRANCO Papel Sulfite, cor branca, tamanho A4 (210x297mm), gramatura alcalino de 75g/m². Resma com 500 f"
municipal,grampeador,2022,Santa Maria de Jetibá,57.7,unidade,unitario,GRAMPEADOR TAPECEIRO ALTA PRESSAO PROFISSIONAL  CORPO EM ACO; CONTROLE DE PRESSAO DA MOLA; ACEITA GRAMPOS RETOS DE 04 A 
municipal,areia,2022,São Mateus,116.2,m3,unitario,FORNECIMENTO E ESPALHAMENTO DE AREIA MÉDIA LAVADA
municipal,creme_dental,2022,Guarapari,5.05,unidade,unitario,"CREME DENTAL: COM FLUOR EMBALAGEM COM 90 GR.COM MICROPARTÍCULAS DE CÁLCIO, AÇÃO BACTERIANA, REGISTRO NO MINISTÉRIO DA SA"
municipal,vassoura,2022,Aracruz,10.7,unidade,unitario,"VASSOURA DE PIAÇAVA, MIN 05 CARREIRAS DE CERDAS, CABO DE MADEIRA C/ MIN 1.30 M DE COMPRIMENTO REVESTIDO C/ PLÁSTICO, BAS"
municipal,desinfetante,2022,Serra,11.0,litro,descricao,DESINFETANTE 500 ML
municipal,papel_a4,2022,Vitória,21.09,resma,unitario,"PAPEL SULFITE A4 210 X 297MM BRANCO, LASERJET / INKJET, PESANDO 75G / M2, FORMATO A4 MEDINDO 210X297MM, ALVURA MÍNIMA DE"
municipal,diesel,2022,São Mateus,5.99,litro,unidade_declarada,OLEO DIESEL
municipal,feijao,2022,São Mateus,7.9,kg,descricao,"FEIJÃO Feijão tipo carioquinhaPacote com 1 kg, o produto deverá apresentar registro no órgão competente. Não deverá apre"
municipal,disjuntor,2022,Linhares,26.57,unidade,unitario,"INSTALAÇÕES ELÉTRICAS-Mini-Disjuntor monopolar 10 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2) Mini-Disjuntor monopolar"
municipal,extintor,2022,Linhares,240.9345,unidade,unitario,INSTALACOES DE PREVENCAO DE COMBATE A INCENDIO E PANICO EXTINTOR DE INCENDIO DER ES 160607 Extintor de incêndio portátil
municipal,farinha_trigo,2022,Aracruz,9.5,kg,descricao,"BISCOITO DE SAL, EMBALAGEM DE 400 GRAMA TIPO CREAM CRACKES, COMPOSTO DE FARINHA DE TRIGO ENRIQUECIDA COM FERRO E ACIDO F"
municipal,chuchu,2022,São Mateus,3.1,kg,unidade_declarada,"CHUCHU O produto deverá apresentar odor agradável, consistência firme, não deverá apresentar perfurações, machucados, co"
municipal,aipim,2022,Nova Venécia,2.5,kg,unidade_declarada,"AIPIM AIPIM DE 1º QUALIDADE. Graúda, tamanho uniforme, apresentando ótima qualidade, firme, livre de resíduos terrosos, "
municipal,oleo_soja,2022,Santa Maria de Jetibá,11.98,litro,descricao,OLEO DE SOJA 01 litro
municipal,feijao,2022,Serra,18.0,kg,heuristica,"FORNECIMENTO DE REFEIÇÕES TIPO MARMITEX, CONTENDO SALADA: HORTALIÇAS VERDURAS, ALFACE LISA, FRUTOS, TOMATE E BATATA; GUA"
municipal,disjuntor,2022,Santa Maria de Jetibá,27.98,unidade,unitario,"MINI-DISJUNTOR MONOPOLAR 16 A - IOPES - 151301 CURVA C - 5KA 220/127VCA (NBR IEC 60947-2), REF. SIEMENS, GE, SCHNEIDER O"
municipal,disjuntor,2022,Linhares,112.46,unidade,unitario,"INSTALACOES    ELETRICAS   DISJUNTOR Mini-Disjuntor bipolar 63 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2), Ref. Sieme"
municipal,tubo_pvc,2022,Linhares,135.28,metro,unitario,"INSTALAÇÕES HIDROSANITÁRIAS - Tubo pvc, série r, água pluvial, dn 150 mm, fornecido e instalado em Tubo pvc, série r, ág"
municipal,areia,2022,Santa Maria de Jetibá,63.54,m3,unitario,REBOCO TIPO PAULISTA DE ARGAMASSA DE CIMENTO - DER/ES - 120303 CAL HIDRATADA CH1 E AREIA MEDIA OU GROSSA LAVADA NO TRACO
municipal,alface,2022,São Mateus,2.14,unidade,unitario,"ALFACE. O produto deverá apresentar odor agradável, consistência firme, não deverá apresentar perfurações, machucados, c"
municipal,areia,2022,Vitória,47.15,m3,unitario,"Reboco tipo paulista de argamassa de cimento, cal hidratada CH1 e areia média ou grossa lavada no traço 1:0.5:6, espessu"
municipal,albendazol,2022,Vitória,0.9629,unidade,unitario,"ALBENDAZOL, Concentração [mg/ml]: 40, Forma farmacêutica: Suspensão Oral, Apresentação: Frasco, Conteúdo [ml]: 10"
municipal,disjuntor,2022,Vitória,158.07,unidade,unitario,"Mini-Disjuntor tripolar 63 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2), Ref. Siemens, GE, Schneider ou equivalente"
municipal,inhame,2022,Nova Venécia,4.15,kg,unidade_declarada,"INHAME INHAME DE 1ª QUALIDADE  ORGÂNICO (A). Inhame extra, tamanho e coloração uniforme, firme e compacto, isento de en"
municipal,fralda,2022,Vila Velha,2.86,unidade,unitario,FRALDA DESCARTÁVEL MARCA BIGFRAL OU PLENITUDE TAMANHO M
municipal,polpa_fruta,2022,Cariacica,6.89,kg,descricao,"POLPA DE FRUTA INTEGRAL DE CAJU, 100% NATURAL, SEM ADITIVOS QUÍMICOS, INTEGRAL, COMPOSIÇÃO 100% DE POLPA, PASTEURIZADA, "
municipal,torneira,2022,Vila Velha,210.0,unidade,unitario,"Torneira pressão cromada diam. 1/2 para pia, marcas de referência Fabrimar, Deca ou Docol"
municipal,diazepam,2022,Barra de São Francisco,0.06,unidade,unitario,"DIAZEPAM 10 MG blister com 10, 15 ou 30 comprimido/ cápsula/ drágea (obs: solicitação por parte dos municípios, por difi"
municipal,caderno,2022,Santa Maria de Jetibá,11.93,unidade,unitario,CADERNO UNIVERSITARIO 10 MATERIAS  200 FOLHAS; CAPA DURA; FOLHAS PAUTADAS; GRAMATURA MINIMA DE 56G/M²; PRODUTO CERTIFICA
municipal,torneira,2022,São Mateus,194.54,unidade,unitario,"TORNEIRA pressão cromada diam. 1/2 para pia, marcas de referência Fabrimar, Deca ou Doco"
municipal,tinta_latex,2022,Vitória,20.16,litro,heuristica,"Pintura com tinta acrílica, marcas de referência Suvinil, Coral ou Metalatex, inclusive selador acrílico, em paredes e f"
municipal,amoxicilina,2022,Viana,9.49,unidade,unitario,"AMOXICILINA + CLAVULANATO DE POTÁSSIO 50 MG/ML +12,5 MG/ML Pó para suspensão oral, frasco de no mínimo 75 ml, com dosado"
municipal,disjuntor,2022,Vila Velha,123.33,unidade,unitario,"Mini-Disjuntor tripolar 63 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2), Ref. Siemens, GE, Schneider ou equivalente"
municipal,abacaxi,2022,São Mateus,6.59,unidade,unitario,"ABACAXI Abacaxi O produto deverá apresentar odor agradável, consistência firme, não deverá apresentar perfurações, machu"
municipal,disjuntor,2022,Santa Maria de Jetibá,76.7,unidade,unitario,"MINI-DISJUNTOR BIPOLAR 16 A - IOPES - 151306 CURVA C - 5KA 220/127VCA (NBR IEC 60947-2), REF. SIEMENS, GE, SCHNEIDER OU "
municipal,ventilador,2022,Marataízes,165.0,unidade,unitario,VENTILADOR VENTILADOR DE PAREDE 50 CM  motor 200w: motor potente de alta velocidade. Hélices em plástico de engenharia;
municipal,cabo_eletrico,2022,Guarapari,8.26,metro,unitario,"FIO CABO DE COBRE TERMOPLÁSTICO, COM ISOLAMENTO PARA 750V, SEÇÃO DE 6.0MM²"
municipal,disjuntor,2022,Vitória,82.48,unidade,unitario,"Mini-Disjuntor tripolar 40 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2), Ref. Siemens, GE, Schneider ou equivalente"
municipal,enalapril,2022,Barra de São Francisco,0.06,unidade,unitario,"ENALAPRIL, MALEATO 20 MG BLISTER COM 10, 15 OU 30 - COMPRIMIDO/CAPSULA/DRAGEA"
municipal,disjuntor,2022,Serra,56.63,unidade,unitario,"Disjuntor Bipolar Tipo Din, Corrente Nominal De 20A - Fornecimento E Instalação. Af_10/2020"
municipal,pendrive,2022,Guarapari,20.4,unidade,unitario,PENDRIVE 8 GB
municipal,caneta_esferografica,2022,Santa Maria de Jetibá,0.52,unidade,unitario,"CANETA ESFEROGRAFICA VERMELHA 0,7MM ESCRITA FINA  FABRICADA EM RESINAS TERMOPLASTICAS; ESFERA DE TUNGSTENIO; TAMPA E TAM"
municipal,polpa_fruta,2022,Cariacica,6.96,kg,descricao,"POLPA DE FRUTA INTEGRAL DE ABACAXI, 100% NATURAL, SEM ADITIVOS QUÍMICOS, INTEGRAL, COMPOSIÇÃO 100% DE POLPA, PASTEURIZAD"
municipal,extintor,2022,Linhares,314.0388,unidade,unitario,INSTALACOES DE PREVENCAO E COMBATE A INCENDIO E PANICO EXTINTOR PORTATIL DER-ES 160605 Entintor de incêndio portátil de 
municipal,amaciante,2022,Cariacica,3.265,litro,heuristica,"AMACIANTE DE ROUPA 2LTS - AMACIANTE LÍQUIDO, PARA TODO TIPO DE ROUPA. APRESENTAÇÃO: AMACIANTE CONCENTRADO, ROTULAGEM, CO"
municipal,tesoura,2022,Santa Maria de Jetibá,1.76,unidade,unitario,TESOURA ESCOLAR PEQUENA PONTAS ARREDONDADAS  LAMINAS METALICAS; CABO ERGONOMICO; TAMANHO MINIMO DE 130MM
municipal,torneira,2022,Serra,103.64,unidade,unitario,"Torneira cromada tubo móvel, de parede, 1/2 ou 3/4, para pia de cozinha, padrão médio - fornecimento e instalação. af_01"
municipal,abacaxi,2022,São Mateus,2.25,unidade,unitario,"PÓ PARA GELATINA Pó para gelatinaEmbalagem com 20 gramas. Sabores de abacaxi, maracujá, laranja, pêssego, morango, limão"
municipal,ar_condicionado,2022,Linhares,11000.0,unidade,unitario,"PECAS PARA MANUTENCAO/INSTALACAO AR CONDICIONADO JANELA CRECHE Pecas para reposição, fornecimento/troca/instalação a ser"
municipal,fralda,2022,Vitória,0.61,unidade,unitario,"FRALDA INFANTIL, Tipo: Descartável, Tamanho: G, Formato: Anatômico, Aplicação: Criança com peso de 9 a 12 kg, Detalhe: A"
municipal,extintor,2022,Vila Velha,174.4,unidade,unitario,"EXTINTORES ABC (6KG) - EXTINTOR DE INCÊNDIO PORTÁTIL, COM CARGA DE PÓ QUÍMICO SECO À BASE DE BICARBONATO DE SÓDIO (TOTAL"
municipal,extintor,2022,Linhares,52.45,unidade,unitario,"RECARGA PARA EXTINTOR EM PO QUIMICO COM 12 KG Recarga de extintor de incendio com capacidade de 12 kg, com carga po quim"
municipal,feijao,2022,Cariacica,5.48,kg,descricao,"FEIJÃO PRETO, TIPO 1, ACONDICIONADO EM EMBALAGEM RESISTENTE DE POLIETILENO ATÓXICO, NÃO VIOLADA, QUE GARANTA A INTEGRIDA"
municipal,luva_procedimento,2022,Cariacica,15.39,caixa_100,unitario,"LUVA DE PROCEDIMENTO NÃO ESTÉRIL, TAMANHO M, CAIXA C/ 100 UNID., DESCARTÁVEL, AMBIDESTRA. CONFECCIONADA EM LÁTEX NATURAL"
municipal,tubo_pvc,2022,São Mateus,38.05,metro,unitario,"TUBO PVC SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO"
municipal,metformina,2022,Vitória,0.1,unidade,unitario,"METFORMINA, Concentração [mg]: 500, Forma farmacêutica: Comprimido"
municipal,lampada_led,2022,Linhares,17.19,unidade,unitario,"LAMPADA LED TUBULAR - 10W - 60CM Lâmpada para iluminação de ambientes em geral; Tecnologia: LED; Modelo: tubular, T8, 60"
municipal,tinta_latex,2022,São Mateus,11.46,litro,heuristica,"PINTURA COM TINTA LATEX PVA, marcas de referência Suvinil, Coral ou Metalatex, inclusive selador, em paredes e forros, a"
municipal,alcool,2022,Cariacica,9.8,litro,unidade_declarada,ÁLCOOL EM GEL GARRAFA C/1LT ; ANTI-SÉPTICO; HIDRATADO; BRANCO TRANSPARENTE; INDICADO PARA HIGIENIZAÇÃO DAS MÃOS; PERFUME
municipal,sal,2022,Serra,0.83,kg,descricao,"SAL REFINADO, (EMBALAGEM DE 1KG) - EXTRA, IODADO."
municipal,amoxicilina,2022,Aracruz,9.49,unidade,unitario,"AMOXICILINA 250M/5ML + CLAVULANATO 62,5MG/5ML - PÓ PARA SUSPENSÃO ORAL"
municipal,seringa,2022,Barra de São Francisco,0.48,unidade,unitario,"Seringa descartável de 20ml (sem rosca): seringa descartável de 20ml (sem rosca), confeccionada em polipropileno, com co"
municipal,requeijao,2022,Linhares,23.7,kg,descricao,"REQUEIJAO CREMOSO DE 400 GRAMAS Leite desnatado, creme de leite, cloreto de sódio, cloreto de cálcio, regulador de acide"
municipal,acucar,2022,Linhares,6.5,kg,descricao,"POLPA DE FRUTAS SABOR CAJU EMBALAGEM DE 01 KG POLPA DE FRUTAS SABOR CAJU - Sem conservantes, sem adição de açúcar, conge"
municipal,tinta_latex,2022,Linhares,18.77,litro,heuristica,"PINTURA E REVESTIMENTO DER- ES 190106 PINTURA COM TINTA ACRILICA, MARCAS DE REFERENCIA SUVINIL, CORAL OU METALATEX INCLL"
municipal,tinta_latex,2022,Vitória,20.16,litro,heuristica,"Pintura com tinta acrílica, marcas de referência Suvinil, Coral ou Metalatex, inclusive selador acrílico, em paredes e f"
municipal,polpa_fruta,2022,Vitória,7.86,kg,descricao,"POLPA DE FRUTA 100% natural, sem aditivos químicos,  integral, composição 100% de polpa, pasteurizada, congelada. Embala"
municipal,pendrive,2022,Barra de São Francisco,25.9,unidade,unitario,PENDRIVE Armazenamento: deve possuir no minimo 16gb de espaço; conexão: devo possuir conexão usb 3.0 ou superior.
municipal,amoxicilina,2022,Aracruz,0.1799,unidade,unitario,"AMOXICILINA 500 MG, CÁPSULA"
municipal,soro_fisiologico,2022,São Mateus,30.4,litro,descricao,"FRASCO/ BOLSA CLORETO DE SODIO 0,9¨% (9MG/ML) SISTEMA FECHADO 500ML"
municipal,cabo_eletrico,2022,Serra,6.74,metro,unitario,"Cabo De Cobre Flexível Isolado, 4 Mm², Anti-Chama 450/750 V, Para Circuitos Terminais - Fornecimento E Instalação. Af_12"
municipal,agua_sanitaria,2022,Santa Maria de Jetibá,2.1,litro,descricao,"AGUA SANITARIA INCOLOR COMPOSICAO QUIMICA: HIPOCLORITO DE SODIO, HIDROXIDO DE SODIO, CLORETO; TEOR CLORO ATIVO DE 2 A 2,"
municipal,arroz,2022,Serra,3.376,kg,descricao,"ARROZ AGULHINHA TIPO 1, (EMBALAGEM DE 5 KG) - BENEFICIADO, POLIDO, LIMPO, GRÃOS INTEIROS, LONGOS E FINOS EM PACOTES DE 5"
municipal,toner,2022,Aracruz,54.9,unidade,unitario,TONER - MOD. HP LASER JET PRO MFP M426DW Toner para cartucho de impressora HP Laser Jet Pro MFP M426DW - Ref. CF226A
municipal,abacaxi,2022,Nova Venécia,6.59,unidade,unitario,"ABACAXI O produto deverá apresentar odor agradável, consistência firme, não deverá apresentar perfurações, machucados, c"
municipal,milho_verde,2022,São Mateus,10.5,kg,unidade_declarada,"MILHO VERDE Espiga de milho verde  in natura, de 1ª qualidade, grau médio de amadurecimento, próprio para o consumo cozi"
municipal,achocolatado,2022,São Mateus,10.9,kg,descricao,"ACHOCOLATADO Em pó, Pacote com 1kg, produto enriquecido com 07 vitaminas, o produto deverá apresentar registro no órgão "
municipal,sinvastatina,2022,Aracruz,0.133,unidade,unitario,SINVASTATINA 40MG - COMPRIMIDO
municipal,tubo_pvc,2022,São Mateus,116.25,metro,unitario,TUBO PVC RIGIDO 150MM Tubo PVC rígido para esgoto no diâmetro de 150mm incluindo escavação e aterro com areia
municipal,caneta_esferografica,2022,Guarapari,0.85,unidade,unitario,CANETA ESFEROGRAFICA VERMELHACaneta esferográfica; corpo: sextavado; material corpo: plástico; cor do corpo: cristal; ma
municipal,fralda,2022,Aracruz,1.58,unidade,unitario,"FRALDA DESCARTÁVEL, GERIÁTRICA/ADULTO, TAM XG, UNIDADE, POLIMERO SUPERABSORVENTE, POLPA DE CELULOSE, FILME DE POLIETILEN"
municipal,tinta_latex,2022,Vila Velha,24.34,litro,heuristica,"Pintura com tinta látex PVA, marcas de referência Suvinil, Coral ou Metalatex, inclusive selador em paredes e forros, a "
municipal,areia,2022,Vitória,35.0,m3,unitario,"Emboço de argamassa de cimento, cal hidratada CH1 e areia média ou grossa lavada no traço 1:0.5:6, espessura 20 mm"
