fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
estadual,sabonete,2019,Governo ES,7.5,unidade,unitario,"SABONETE LÍQUIDO CREMOSO PEROLADO, REFIL 800ML, COM BICO DOSADOR, PH NEUTRO, COM AROMA SUAVE, COM REGISTRO NO MINISTÉRIO"
estadual,fralda,2019,Governo ES,1.74,unidade,unitario,"FRALDA DESCARTAVEL TAMANHO M, PARA USO GERIATRICO, POS OPERATORIO E INCONTINENCIA, ELASTICO SUAVE NAS PERNAS, FITAS ADES"
estadual,frango,2019,Governo ES,20.0,kg,unidade_declarada,"RACAO PARA CAES ADULTOS, COM AS SEGUINTES ESPECIFICACOES: FARINHA DE SUBPRODUTOS DE FRANGO (22,9%); FARELO DE MILHO (18,"
estadual,fralda,2019,Governo ES,2.03,unidade,unitario,"FRALDA DESCARTAVEL ADULTO TAMANHO G, PARA USO GERIATRICO, POS OPERATORIO E INCONTINENCIA, ELASTICO SUAVE NAS PERNAS, FIT"
estadual,sinvastatina,2019,Governo ES,0.2024,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: SINVASTATINA 40MG; FORMA FARMACEUTICA: COMPRIMIDO REVESTIDO;
estadual,papel_toalha,2019,Governo ES,7.94,rolo,unitario,PAPEL TOALHA; EM ROLO PARA DISPENSERS; DIMENSOES APROXIMADAS DA FOLHA: 20CM X 200M; FOLHA: SIMPLES DE ALTA ABSORCAO; COR
estadual,torneira,2019,Governo ES,19.9,unidade,unitario,"EXTENSOR PARA CATETER; TAMANHO: 5 CM COM 8 FR; CONECTOR: LUER LOCK RETRATIL NA CONEXAO TERMINAL, COM TORNEIRA AUTOLIMPAN"
estadual,metronidazol,2019,Governo ES,0.14,unidade,unitario,MEDICAMENTOS ANTIBIOTICO; PRINCIPIO/CONCENTRACAO1: METRONIDAZOL 250MG; FORMA FARMACEUTICA: COMPRIMIDO; FORMA DE APRESENT
estadual,fenobarbital,2019,Governo ES,1.6919,unidade,unitario,MEDICAMENTOS CONTROLADOS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: FENOBARBITAL 100MG/ML; FORMA FARMACEUTICA: SOLUCAO INJE
estadual,haloperidol,2019,Governo ES,3.09,unidade,unitario,MEDICAMENTOS CONTROLADOS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: HALOPERIDOL 5MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAV
