fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
municipal,torneira,2023,Vila Velha,300.0,unidade,unitario,Cuba louca de embutir redonda 30cm L41 completa marcas de referencia Deca Celite ou Ideal Standard incl valvula e sifao 
municipal,alcool,2023,Cachoeiro de Itapemirim,7.825,litro,descricao,"ÁLCOOL ETÍLICO EM GEL A 70%, ASSÉPTICO, APRESENTAÇÃO EM REFIL DE 800 ML PARA DISPENSER Álcool etílico em gel a 70%, assé"
municipal,acucar,2023,Aracruz,23.75,kg,descricao,"SUCO INTEGRAL 200 ML, SEM ADIÇÃO DE AÇÚCAR (DIET), SABORES VARIADOS, LONGA VIDA COM CANUDO. DEVERÁ CONTER DADOS DE IDENT"
municipal,agua_mineral,2023,Aracruz,2.1,litro,descricao,"ÁGUA MINERAL SEM GÁS, VAZILHAMES DESCARTÁVEIS DE 500 ML, REGISTRO NO MINISTÉRIO DA SAÚDE E SELO DO INMETRO. A ÁGUA DEVE "
municipal,disjuntor,2023,Barra de São Francisco,5.78,unidade,unitario,DISJUNTOR DIN MONOPOLAR 50A
municipal,shampoo,2023,Cachoeiro de Itapemirim,47.419,litro,descricao,CETOCONAZOL XAMPU 20 MG/G XAMPU 20MG/G - FRASCO COM 100ML
municipal,cabo_eletrico,2023,Viana,17.95,metro,unitario,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM² CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TER"
municipal,leite_condensado,2023,Santa Maria de Jetibá,12.1519,kg,descricao,"LEITE CONDENSADO INTEGRAL, A EMBALAGEM DEVERA CONTER EXTERNAMENTE OS DADOS DE IDENTIFICACAO DO PRODUTO: MARCA; NOME E EN"
municipal,pepino,2023,Santa Maria de Jetibá,5.86,kg,unidade_declarada,PEPINO  EXTRA IN NATURA COLORACAO UNIFORME FIRMES SEM DEFEITOS PROCEDENTE DE ESPECIES GENUINAS E SAS FRESCAS ISENTO DE L
municipal,haloperidol,2023,Aracruz,3.8,unidade,unitario,HALOPERIDOL DECANOATO 50MGML  SOLUCAO INJETAVEL 1ML
municipal,disjuntor,2023,Linhares,87.8344,unidade,unitario,"INSTALACOES ELETRICAS MINI DISJUNTOR BIPOLAR 63 A CURVA C DER ES 151324 Mini-Disjuntor bipolar 63 A, curva C - 5KA 220/1"
municipal,gas_glp,2023,São Mateus,160.0,botijao_13kg,unitario,RECARGA DE GÁS GLP - 13KG @@
municipal,extintor,2023,Linhares,45.15,unidade,unitario,"CONTRATACAO DE EMPRESA ESPECIALIZADA EM EXTINTORES DE INCENDIO Teste hidrostático em extintor de incêndio, com pintura e"
municipal,extrato_tomate,2023,Linhares,10.8,kg,descricao,"EXTRATO DE TOMATE CONCENTRADO EM EMBALAGEM DE 200 GRAMAS concentrado, tradicional, embalagem de, no mínimo, 200 gramas"
municipal,tubo_pvc,2023,Vitória,18.25,metro,unitario,Retirada de tubo PVC esgoto 300 mm.
municipal,cafe,2023,Serra,12.4,kg,descricao,"CAFÉ EM PÓ (EMBALAGEM DE 500G) - TORRADO E MOÍDO, EMBALAGEM ALUMINIZADA. O PRODUTO DEVERÁ SER 100% ARÁBICA E CONTER SELO"
municipal,carne_suina,2023,Linhares,19.2,kg,descricao,"CARNE SUINA LOMBO DE 01 KG Congelado, sem gordura visível e sem osso, aspecto próprio, não pegajosa, sem cheiro e sabor "
municipal,papel_toalha,2023,Santa Maria de Jetibá,23.2,rolo,unitario,DISPENSADOR PAPEL TOALHA INTERFOLHA 2 OU 3 DOBRAS COR BRANCO; FABRICADO EM MATERIAL TERMOPLASTICO DE ALTA QUALIDADE
municipal,torneira,2023,Vitória,116.78,unidade,unitario,Torneira para jardim de 34 marcas de referencia Fabrimar Deca ou Docol
municipal,pneu,2023,Cachoeiro de Itapemirim,500.0,unidade,unitario,"TAPETE: Mistura de granulado de pneu SBR (2-4 mm) com resina de poliuretano, pigmento e catalisador, prensada em condiçõ"
municipal,farinha_trigo,2023,Aracruz,9.35,kg,descricao,"BISCOITO DE SAL, TIPO CREAM CRACKES, EMBALAGEM 400G, COMPOSTO DE FARINHA DE TRIGO ENRIQUECIDA COM FERRO E ACIDO FOLICO, "
municipal,pincel_quadro,2023,Serra,2.3,unidade,unitario,"PINCEL ATÔMICO (MARCADOR PERMANENTE), CONFECCIONADO EM MATERIAL PLASTICO, DESCARTÁVEL, NA COR PRETO, COM VALIDADE MÍNIMA"
municipal,areia,2023,Santa Maria de Jetibá,40.0,m3,unitario,REBOCO TIPO PAULISTA DE ARGAMASSA DE CIMENTO - DER/ES - 120303 CAL HIDRATADA CH1 E AREIA MEDIA OU GROSSA LAVADA NO TRACO
municipal,disjuntor,2023,São Mateus,39.0,unidade,unitario,DISJUNTOR BIPOLAR 50/A
municipal,acucar,2023,Cariacica,3.56,kg,descricao,ACUCAR CRISTAL  5KGAPRESENTACAO CRISTAL BRANCO ACONDICIONAMENTO EMBALAGEM PLASTICA ORIGINAL VALIDADE 23 MESES A PARTIR D
municipal,acucar,2023,Marataízes,3.06,kg,descricao,"ACUCAR CRISTAL 5 KG AÇÚCAR CRISTAL 05 KG - PRODUTO DE PRIMEIRA QUALIDADE, PACOTE DE 05 KG, VALIDADE MÍNIMA DE 12 (DOZE) "
municipal,tinta_latex,2023,São Mateus,26.73,litro,heuristica,"PINTURA COM TINTA ACRÍLICA Pintura com tinta acrílica, marcas de referência Suvinil, Coral ou Metalatex, inclusive selad"
municipal,pasta_arquivo,2023,Linhares,1.8,unidade,unitario,"PASTA SUSPENSA EM CARTAO MARMORIZADO DE 36,1 X 24,0 CM PLASTIFICADA Pasta suspensa, em cartão marmorizado (620 a 690g/m²"
municipal,salbutamol,2023,Serra,8.49,unidade,unitario,SALBUTAMOL SULFATO AEROSSOL 100MCG/DOSE (SPRAY BUCAL) FRASCO FRASCO COM MINIMO 120 DOSES
municipal,farinha_mandioca,2023,Marataízes,3.5,kg,heuristica,"FARINHA DE MANDIOCA TIPO 1 FARINHA DE MANDIOCA. PRODUTO DE PRIMEIRA QUALIDADE, TORRADA, TIPO 1, TEXTURA SECA, FINA, CLAS"
municipal,propranolol,2023,Linhares,0.0289,unidade,unitario,CLORIDRATO DE PROPRANOLOL DE 40 MG USO ORAL..
municipal,sabonete,2023,Aracruz,5.8,unidade,unitario,SABONETE LIQUIDO ANTISEPTICO SABONETE LIQUIDO ANTISSEPTICO RECOMENDADO PARA A LAVAGEM CORRETA DAS MAOS POSSUI EFICACIA C
municipal,chuchu,2023,Marataízes,2.89,kg,unidade_declarada,"CHUCHU CHUCHU. VARIEDADE: LISO. TAMANHO MÉDIO, COM CARACTERÍSTICAS ÍNTEGRAS E DE PRIMEIRA QUALIDADE; COLORAÇÃO VERDE CLA"
municipal,agulha_descartavel,2023,Cachoeiro de Itapemirim,0.06,unidade,unitario,"AGULHA DESCARTÁVEL 40 X 12 CORPO DE PAREDES FINAS EM AÇO INOXIDÁVEL COM PROTETOR DE PVC, HIPODÉRMICA, ESTÉRIL, ATÓXICA, "
municipal,brita,2023,Vitória,188.94,m3,unitario,"Piso quadra poliesp. fck=25MPa, esp.=10 cm, armado c/ tela Q138, concret camada única bombeável c/ brita n. 1, acab. sup"
municipal,gas_glp,2023,Marataízes,186.0,botijao_13kg,unitario,"BOTIJA DE GAS BUTANO 13 KG VASILHAME DE GÁS GLP 13 KG EM AÇO CARBONO DE 2,5 A 3,0 MM DE ESPESSURA; PRESSÃO INTERNA DE 2 "
municipal,torneira,2023,Serra,145.9,unidade,unitario,TORNEIRA DE PRESSAO CROMADA PLAVATORIO 12
municipal,envelope,2023,Serra,0.26,unidade,unitario,ENVELOPE KRAFT NATURAL PARDO TIPO SACO COM ABA GRAMATURA 80 GRM DE 1 QUALIDADE NA DIMENSAO 240X340 MM LXA
municipal,aveia,2023,Cariacica,22.7647,kg,descricao,"AVEIA EM FLOCOS FINOS ACONDICIONADO EM EMBALAGEM IMPERMEÁVEL, LIMPO, EM CAIXA CARTONADO OU EM LATA COM REVESTIMENTO INTE"
municipal,tubo_pvc,2023,Colatina,8.14,metro,unitario,"TUBO DE PVC SOLDAVEL 50MM Tubo pvc soldavel, diametro de 50mm, para agua fria, de acordo com nbr 5648:2018, na cor marro"
municipal,sabonete,2023,Santa Maria de Jetibá,3.99,unidade,unitario,SABONETE LIQUIDO EMBALAGEM COM 1000ML; FRAGRANCIAS DIVERSAS
municipal,disjuntor,2023,Vila Velha,85.24,unidade,unitario,"Mini-Disjuntor tripolar 50 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2), Ref. Siemens, GE, Schneider ou equivalente"
municipal,gaze,2023,Serra,0.329,unidade,unitario,COMPRESSA DE GAZE HIDROFILA ESTERIL75 CM X 75 CM 13 FIOS POR CM2 DE ALGODAO PURIFICADO 5 DOBRAS 8 CAMADAS COR BRANCA ISE
municipal,extintor,2023,Linhares,150.0,unidade,unitario,EXTINTOR DE INCENDIO TIPO AGUA PRESSURIZADA CLASSE A COM 10 KG Extintor AP10 - Extintor portátil com 10 litros de água p
municipal,macarrao,2023,Santa Maria de Jetibá,6.8,kg,heuristica,"MACARRAO DO TIPO ESPAGUETE MASSA COMPOSTA COM OVOS, ACONDICIONADO EM EMBALAGEM RESISTENTE DE POLIETILENO ATOXICO, NAO VI"
municipal,clonazepam,2023,Santa Maria de Jetibá,0.05,unidade,unitario,CLONAZEPAM 2MG
municipal,extintor,2023,Cachoeiro de Itapemirim,280.0,unidade,unitario,"RECARGA DE EXTINTOR DE INCÊNDIO SOBRE RODAS, TIPO PÓ QUÍMICO PQS, COM CARGA CLASSES BC, CAPACIDADE 50KG RECARGA DE EXTIN"
municipal,papel_a4,2023,Cachoeiro de Itapemirim,20.98,resma,unitario,"PAPEL A4 210 X 297 MM, GRAMATURA 75 GR/M², PACOTE COM 500 FOLHAS."
municipal,macarrao,2023,Santa Maria de Jetibá,6.8,kg,heuristica,"MACARRAO DO TIPO ESPAGUETE MASSA COMPOSTA COM OVOS, ACONDICIONADO EM EMBALAGEM RESISTENTE DE POLIETILENO ATOXICO, NAO VI"
municipal,caneta_esferografica,2023,Santa Maria de Jetibá,0.56,unidade,unitario,"CANETA ESFEROGRAFICA PRETA 0,7MM ESCRITA FINA FABRICADA EM RESINAS TERMOPLASTICAS; ESFERA DE TUNGSTENIO; TAMPA E TAMPINH"
municipal,vassoura,2023,Cachoeiro de Itapemirim,14.92,unidade,unitario,"VASSOURA PARA VASCULHAR TETO vassoura de vasculhar teto, e outros locais de difícil acesso, com cabo longo de madeira re"
municipal,desinfetante,2023,Guarapari,5.5,litro,descricao,ÁGUA SANITÁRIA À BASE DE CLORO. ALVEJANTE E DESINFETANTE DE USO GERAL. FRASCO DE 1 LITRO.
municipal,carbamazepina,2023,Viana,0.194,unidade,unitario,CARBAMAZEPINA 200 MG Comprimido.
municipal,banana,2023,Guarapari,6.59,kg,unidade_declarada,BANANA PRATA in natura de primeira qualidade caracteristicas fisicas tamanho coloracao uniforme e intacto condicoes higi
municipal,detergente,2023,Cachoeiro de Itapemirim,10.0333,litro,descricao,"SAPONÁCEO EM PÓ com ação detergente e cloro, pó abrasivo, designado à limpeza das sujeiras mais difíceis de serem removi"
municipal,apontador,2023,Guarapari,1.49,unidade,unitario,Apontador Escolar.  Marca Onda
municipal,cenoura,2023,Guarapari,3.0,kg,unidade_declarada,Cenoura de primeira qualidade nacional intactas Sem sinais de deterioracao apresentando grau de maturacao tal que lhe pe
municipal,extintor,2023,Linhares,771.82,unidade,unitario,OUTRAS INSTALACOES EXTINTOR DE GAS CARBONICO DER ES 02/2022 160606 Extintor de incêndio de gás carbônico CO2 5 B:C (6 Kg
municipal,tinta_latex,2023,Vila Velha,20.89,litro,heuristica,"Pintura com tinta acrílica, cor verde kiwi, marcas de referência Coral ou equivalente, inclusive selador acrílico, em pa"
municipal,fralda,2023,Guarapari,1.52,unidade,unitario,"FRALDA GERIÁTRICA ADULTO TAMANHO EG (Extra Grande). Características: Indicador de umidade, formato anatômico, barreiras "
municipal,ventilador,2023,Santa Maria de Jetibá,180.0,unidade,unitario,VENTILADOR DE COLUNA MEDINDO NO MINIMO 50CM; 127V; POTENCIA MINIMA DE 130W; COM NO MINIMO 03 VELOCIDADES; MINIMO DE 05 P
municipal,dipirona,2023,Barra de São Francisco,1.149,unidade,unitario,dipirona sodica 500 mg/ml solução oral
municipal,suco,2023,Santa Maria de Jetibá,6.89,litro,descricao,SUCO PRONTO PARA CONSUMO SABORES DIVERSOS EMBALADO EM EMBALAGEM LONGA VIDA COM NO MINIMO 1000ML
municipal,tinta_latex,2023,Vila Velha,23.75,litro,heuristica,Pintura com tinta acrilica fosca cor Algodao Egipcio  Ref RM009  Suvinil Coral ou Metalatex inclusive selador acrilico a
municipal,pepino,2023,Cachoeiro de Itapemirim,3.82,kg,unidade_declarada,"PEPINO in natura, de primeira qualidade, liso, sem rugas, na cor verde, firme e intacto, bem desenvolvido, tamanho e col"
municipal,enalapril,2023,Cachoeiro de Itapemirim,0.05,unidade,unitario,ENALAPRIL CONCENTRAÇÃO  5MG- APRESENTAÇÃO  COMPRIMIDO. CONCENTRAÇÃO  5MG- APRESENTAÇÃO   COMPRIMIDO.
municipal,agua_mineral,2023,Santa Maria de Jetibá,4.16,litro,descricao,AGUA MINERAL SEM GAS EMBALAGEM COM  APROXIMADAMENTE 500ML
municipal,vassoura,2023,Linhares,14.3,unidade,unitario,"VASSOURA DE PELO EM NYLON COM CABO DE MADEIRA REVESTIDO E BASE PLASTICA 40 X 06 X 09 CM Vassoura de pelo em nylon, base "
municipal,repolho,2023,Colatina,3.28,kg,unidade_declarada,REPOLHO IN NATURA DE PRIMEIRA QUALIDADE REPOLHO; LISO; FRESCO; DE PRIMEIRA; TAMANHO E COLORACAO UNIFORMES; DEVENDO SER B
municipal,dipirona,2023,Serra,1.2282,unidade,unitario,DIPIRONA SODICA SOLUCAO ORAL GOTAS 500MG/ML FRASCO 10ML
municipal,cabo_eletrico,2023,Vila Velha,12.14,metro,unitario,Cabo de cobre termoplastico PVC flexivel isolado 061KV antichama 90C HEPR  25mm2
municipal,margarina,2023,Santa Maria de Jetibá,30.905,kg,descricao,BISCOITO CASEIRO TIPO SPRITGEBACH A BASE DE MAISENA E MARGARINA; FINO E MACIO;  CAIXA COM APROXIMADAMENTE 02KG
municipal,cabo_eletrico,2023,Viana,9.98,metro,unitario,"SERVIÇOS/ FIO DE COBRE OU CABO DE COBRE TERMOPLÁSTICO, COM ISOLAMENTO PARA 750V, SEÇÃO DE 4.0 MM2 FIO OU CABO DE COBRE T"
municipal,pincel_quadro,2023,Aracruz,4.58,unidade,unitario,"Pincel para quadro branco, verde, Ponta acrílico 6.0mm, Espessura de escrita 2.3mm; Refil e pontas substituíveis"
municipal,sabonete,2023,Cachoeiro de Itapemirim,5.0,unidade,unitario,"SABONETE LÍQUIDO apresentação em refil de 800 ml, com propriedades emolientes, hidratantes e antimicrobianas, com agente"
municipal,papel_toalha,2023,Serra,7.8,rolo,unitario,"PAPEL TOALHA, BRANCO INTERFOLHADO COM 02 (DUAS) DOBRAS; GOFRADO; FOLHAS SIMPLES; FABRICADO COM 100% FIBRAS VIRGENS DE CE"
municipal,torneira,2023,Guarapari,23.34,unidade,unitario,TORNEIRA DE METAL TANQUE C40
municipal,iogurte,2023,Vila Velha,11.0,litro,descricao,"Iogurte, produto lácteo com polpa de frutas, sabor morango, refrigerado; mistura homogênea, isenta de estufamento, mofo,"
municipal,aas,2023,Linhares,0.04,unidade,unitario,ACIDO ACETILSALICILICO DE 100 MG EM EMBALAGEM HOSPITALAR Ácido Acetilsalicílico 100mg EMBALAGEM HOSPITALAR
municipal,glibenclamida,2023,Guarapari,0.0293,unidade,unitario,GLIBENCLAMIDA 5MG
municipal,vassoura,2023,Aracruz,10.49,unidade,unitario,"VASSOURA DE PIAÇAVA, MIN 05 CARREIRAS DE CERDAS, CABO DE MADEIRA C/ MIN 1.30 M DE COMPRIMENTO REVESTIDO C/ PLÁSTICO, BAS"
municipal,biscoito,2023,Viana,29.63,kg,unidade_declarada,BISCOITO CASEIRO DE FUBÁ BISCOITO CASEIRO DE FUBÁ - CONFORME DESCRITO NO TERMO DE REFERENCIA.
municipal,melancia,2023,Cariacica,3.0,kg,unidade_declarada,MELANCIA IN NATURA EXTRA COM GRAU DE MATURACAO ADEQUADO PARA O CONSUMO CASCA FIRME SEM AVARIAS POLPA FIRME DE COLORACAO 
municipal,detergente,2023,Guarapari,20.7,litro,descricao,"Detergente líquido, neutro, biodegradável, consistente, aplicação: remoção de gorduras de louças, talheres e panelas. A "
municipal,papel_toalha,2023,Serra,7.8,rolo,unitario,"PAPEL TOALHA, BRANCO INTERFOLHADO COM 02 (DUAS) DOBRAS; GOFRADO; FOLHAS SIMPLES; FABRICADO COM 100% FIBRAS VIRGENS DE CE"
municipal,amaciante,2023,Barra de São Francisco,2.65,litro,descricao,"AMACIANTE DE ROUPA ASPECTO FÍSICO LÍQUIDO VISCOSO, FLAGRÂNCIA VARIADAS, SOLÚVEL EM ÁGUA, EMBALAGEM DE 2 LITROS."
municipal,agua_sanitaria,2023,Guarapari,2.5,litro,descricao,AGUA SANITARIA a base de hipoclorito de sodio destinado a limpeza bico economico  branqueamento e desinfeccao em geral d
municipal,disjuntor,2023,Linhares,6.01,unidade,unitario,"DISJUNTOR DIN 1 X 20A MONOPOLAR Disjuntor DIN 1x20A, com ligação monopolar, termoplástico. Para proteção do circuito elé"
municipal,extintor,2023,Linhares,228.42,unidade,unitario,OUTRAS INSTALACOES EXTINTOR DE INCENDIO DER ES 02/2022 160604 Extintor de incêndio de água pressurizada capacidade 2A (1
municipal,nimesulida,2023,Aracruz,0.1096,unidade,unitario,NIMESULIDA 100MG COMPRIMIDO
municipal,haloperidol,2023,Serra,0.229,unidade,unitario,HALOPERIDOL COMPRIMIDO 5MG
municipal,disjuntor,2023,Serra,20.95,unidade,unitario,Disjuntor Termomagnetico Monopolar Padrao Nema Americano 10 A 30A 240V Fornecimento E Instalacao
municipal,batata,2023,Santa Maria de Jetibá,5.86,kg,unidade_declarada,BATATA INGLESA IN NATURA PROCEDENTE DE ESPECIES GENUINAS E SAS FRESCA CASCA LISA E FIRME ISENTO DE BROTO LESOES DE ORIGE
municipal,ar_condicionado,2023,Cachoeiro de Itapemirim,2230.83,unidade,unitario,"APARELHO DE AR CONDICIONADO TIPO SPLIT HI WALL, FRIO, 7.500 BTUS COMPOSTO POR EVAPORADORA E CONDENSADORA  COR: BRANCA; "
municipal,dexametasona,2023,São Mateus,2.08,unidade,unitario,"DEXAMETASONA, FOSFATO DISSODICO 4MG/ML DEXAMETASONA, FOSFATO DISSODICO 4MG/ML; FORMA FARMACEUTICA; SOLUCAO INJETAVEL; FA"
municipal,milho_verde,2023,Nova Venécia,3.79,kg,heuristica,"MILHO VERDE EM CONSERVA Embalagem com 200 gramas. (O produto deverá apresentar registro no órgão competente, data de fab"
municipal,fralda,2023,Guarapari,1.15,unidade,unitario,FRALDA GERIATRICA ADULTO TAMANHO P Pequeno Caracteristicas Indicador de umidade formato anatomico barreiras laterais ant
municipal,carne_bovina,2023,Cariacica,21.66,kg,unidade_declarada,CARNE BOVINA MOIDA MUSCULO MAGRA CONGELADA PROVENIENTE DE MACHOS DE ESPECIE BOVINA SADIOS ABATIDO SOB INSPECAO VETERINAR
municipal,cabo_eletrico,2023,Linhares,0.97,metro,unitario,"CABO FLEXIVEL  1,5 MM Cabo elétrico antichama flexível, material cobre eletrolítico e PVC, NBRNM  247-2, temperatura  70"
municipal,acucar,2023,Aracruz,7.4333,kg,descricao,"Suco de uva integral, sem adição de açúcar, com registro no Ministério da Agricultura, embalagem de 1,5 litros, rótulo d"
municipal,loratadina,2023,Marataízes,3.0492,unidade,unitario,LORATADINA MEDICAMENTOS GERAIS DE USO HUMANO; LORATADINA 1MG/ML; FORMAFARMACEUTICA: XAROPE/SOLUCAO ORAL; FORMA DE APRESE
municipal,vassoura,2023,Linhares,12.5,unidade,unitario,"VASSOURA DE PIACAVA Nº 05 COM CABO DE MADEIRA Vassoura de piaçava, nº 5, cabo de madeira encapado, medindo aproximadamen"
municipal,detergente,2023,Barra de São Francisco,2.94,litro,heuristica,"DETERGENTE LAVA LOUCA TESTADO DERMATOLOGICAMENTE - COMPOSIÇÃO: TENSOATIVOS ANIONICOS, SEQUESTRANTE, CONSERVANTE, ESPESSA"
municipal,batata,2023,São Mateus,5.8,kg,unidade_declarada,"BATATA DOCE IN NATURA com a polpa intacta e limpa, firme, lisa, de tamanho uniforme, procedente de espécies genuínas e s"
municipal,fralda,2023,Santa Maria de Jetibá,0.43,unidade,unitario,FRALDA DESCARTAVEL INFANTIL UNISSEX TAMANHO PEQUENO FORMATO ANATOMICO; PARA INCONTINENCIA URINARIA MODERADA A SEVERA; CO
municipal,seringa,2023,Cachoeiro de Itapemirim,0.14,unidade,unitario,"SERINGA DESCARTÁVEL 1 ML SEM AGULHA - BICO LUER SLIP PARA INSULINA COM CAPACIDADE PARA 100UI (1ML), HIPODÉRMICA, ESTÉRIL"
municipal,ventilador,2023,Serra,284.69,unidade,unitario,VENTILADOR DE TETO BASE MADEIRA SEM ALOJAMENTO PARA LUMINARIA REF TRON OU EQUIVALENTE COM COMANDO DE INTERRUPTOR SIMPLES
municipal,carne_bovina,2023,Santa Maria de Jetibá,23.5,kg,heuristica,"CARNE BOVINA MOIDA (MUSCULO) MAGRA CONGELADA, PROVENIENTE DE MACHOS DE ESPECIE BOVINA, SADIOS, ABATIDO SOB INSPECAO VETE"
municipal,furosemida,2023,Vitória,0.0448,unidade,unitario,"FUROSEMIDA, Concentração [mg]: 40, Forma farmacêutica: Comprimido"
municipal,metronidazol,2023,Nova Venécia,5.15,unidade,unitario,METRONIDAZOL 100 MG/G GEL VAGINAL 10%
municipal,disjuntor,2023,Serra,148.974,unidade,unitario,DISJUNTOR TERMOMAGNETICO TRIPOLAR PADRAO NEMA AMERICANO 60 A 100A 240V FORNECIMENTO E INSTALACAO 70 A
municipal,rodo,2023,Linhares,22.27,unidade,unitario,RODO DE ALUMINIO COM BORRACHA DUPLA DE 40 CM COM CABO DE ALUMINIO DE 120 CM Rodo de alumínio com borracha dupla de 40 cm
municipal,pepino,2023,Cariacica,4.0,kg,unidade_declarada,PEPINO EXTRA AA IN NATURA TENRO COLORACAO VERDE ESCURA FIRME PROCEDENTE DE ESPECIES GENUINAS E SAS ISENTO DE LESOES DE O
municipal,envelope,2023,Guarapari,0.44,unidade,unitario,Envelope pardo tamanho A4 - Foroni
municipal,desinfetante,2023,Vila Velha,4.78,litro,descricao,"DESINFETANTE - ASPECTO: LIQUIDO, AÇÃO: BACTERICIDA, EMBALAGEM: FRASCO 500 ML"
municipal,disjuntor,2023,Vitória,8.16,unidade,unitario,Retirada de disjuntor
municipal,achocolatado,2023,Santa Maria de Jetibá,10.0,kg,unidade_declarada,"ACHOCOLATADO EM PO,PARA PREPARO INSTANTANEO ENRIQUECIDO COM VITAMINAS A EMBALAGEM DEVERA CONTER EXTERNAMENTE OS DADOS DE"
municipal,envelope,2023,Santa Maria de Jetibá,0.38,unidade,unitario,ENVELOPE  OURO TAMANHO 260 X 360MM
municipal,extintor,2023,Vila Velha,77.9,unidade,unitario,RECARGA DE EXTINTOR CO 6KG  GAS E ARMAZENADO SOB PRESSAO E LIBERADO QUANDO ACIONADO O GATILHO APLICACAOCLASSE B  LIQUIDO
municipal,borracha_escolar,2023,Cachoeiro de Itapemirim,0.3,unidade,unitario,"BORRACHA BRANCA LÁTEX MEDIDAS APROXIMADAS 31 X 21,7 MM."
municipal,ciprofloxacino,2023,Santa Maria de Jetibá,0.1795,unidade,unitario,CIPROFLOXACINO 500MG
municipal,papel_a4,2023,Marataízes,19.82,resma,unitario,"PAPEL SULFITE A4 75G/M² PAPEL SULFITE A4 75G/M² - RESMA DE PAPEL,FORMATO A4, PACOTE COM 500 FOLHAS, DIMENSÕES210 X 297 M"
municipal,ar_condicionado,2023,Cachoeiro de Itapemirim,2299.99,unidade,unitario,"APARELHO DE AR CONDICIONADO TIPO SPLIT HI WALL, FRIO, 12.000 BTUS COMPOSTO POR EVAPORADORA E CONDENSADORACOR: BRANCA; C"
municipal,lapis,2023,Cachoeiro de Itapemirim,0.32,unidade,unitario,"LÁPIS PRETO Nº. 2 MATERIAL DO CORPO: MADEIRA, MATÉRIA DA CARGA: MINA GRAFITE, DIÂMETRO DA CARGA 0,2MM, DUREZA DA CARGA: "
municipal,polpa_fruta,2023,Cariacica,6.47,kg,descricao,"POLPA DE FRUTA INTEGRAL DE MANGA, 100% NATURAL, SEM ADITIVOS QUÍMICOS, INTEGRAL, COMPOSIÇÃO 100% DE POLPA, PASTEURIZADA,"
municipal,ar_condicionado,2023,Cachoeiro de Itapemirim,5400.0,unidade,unitario,"APARELHO DE AR CONDICIONADO TIPO SPLIT HI WALL, FRIO, 30.000 BTUS COMPOSTO POR EVAPORADORA E CONDENSADORACOR: BRANCA; C"
municipal,macarrao,2023,Viana,5.7,kg,heuristica,"MACARRÃO, TIPO PARAFUSO. MACARRÃO, TIPO PARAFUSO, CONFORME DESCRITO NO TERMO DE REFERENCIA."
municipal,argamassa,2023,Linhares,0.75,kg,descricao,"ARGAMASSA COMUM TIPO AC I NA COR CINZA SACO COM 20 KG Argamassa comum tipo AC I, na cor cinza, com ótima liga e aderênci"
municipal,abobora,2023,Linhares,5.04,kg,unidade_declarada,"ABOBORA MADURA com casca sem brilho firme, tamanho médio uniforme, sem ferimentos ou defeitos, turgescentes, intactas e "
municipal,ibuprofeno,2023,Serra,0.18,unidade,unitario,IBUPROFENO COMPRIMIDO 600MG
municipal,gas_glp,2023,Santa Maria de Jetibá,140.0,botijao_13kg,unitario,GAS REFINO DE PETROLEO GLP (GAS LIQUEFEITO DE PETROLEO) 13KG ENTREGUE DENTRO DOS LIMITES DO MUNICIPIO
municipal,acucar,2023,Cachoeiro de Itapemirim,3.43,kg,descricao,"AÇÚCAR CRISTAL DE ORIGEM VEGETAL, CONSTITUÍDO FUNDAMENTALMENTE POR SACAROSE DE CANA-DE-AÇÚCAR, EMBAL DE ORIGEM VEGETAL, "
municipal,tinta_latex,2023,Vila Velha,23.11,litro,heuristica,Pintura sobre concreto ou blocos de concreto aplicacao manual com tres demaos de tinta latex acrilico premium referencia
municipal,suco,2023,Santa Maria de Jetibá,16.99,litro,descricao,SUCO CONCENTRADO SABOR MARACUJA Embalagem de 1 litro
municipal,envelope,2023,Santa Maria de Jetibá,0.25,unidade,unitario,ENVELOPE OURO TAMANHO 185 X 250MM
municipal,areia,2023,Vila Velha,45.9,m3,unitario,"Reboco tipo paulista de argamassa de cimento, cal hidratada CH1 e areia média ou grossa lavada no traço 1:0.5:6, espessu"
municipal,amido_milho,2023,Santa Maria de Jetibá,20.0,kg,descricao,AMIDO DE MILHO PACOTE COM 1KG
municipal,sabonete,2023,Vila Velha,10.96,unidade,unitario,SABONETE.  ASPECTO FÍSICO:  LIQUIDO; APLICAÇÃO:  PARA LAVAGEM DAS MÃOS; FRAGRÂNCIA: ERVA-DOCE; ACONDICIONAMENTO: BOMBONA
municipal,argamassa,2023,São Mateus,4.7,kg,heuristica,"Chapisco aplicado em alvenarias e estruturas de concreto internas, com colher de pedreiro  Argamassa traço 1:3 com prepa"
municipal,disjuntor,2023,Cachoeiro de Itapemirim,94.3845,unidade,unitario,"Mini-Disjuntor tripolar 25 A, curva C - 5KA 220/127VCA (NBR IEC 60947-2), Ref. Siemens, GE, Schneider ou equivalente"
municipal,sal,2023,Guarapari,1.2,kg,descricao,Sal Iodado Refinado acondicionado em embalagem resistente de polietileno atoxico com identificacao na embalagem rotulo d
